trial_number,batch_size,dropout,ensemble_method,heads,hidden_dim,lr,num_layers,pooling,use_self_loops,weight_decay,val_accuracy,test_accuracy,state
192,128,0.5785882078756559,transform,4,128,0.0012989185082404467,3,mean,True,1.2600817540240913e-05,0.9032258064516129,0.8144796380090498,COMPLETE
193,128,0.5908692417176155,transform,4,128,0.0035648541809260746,3,mean,True,1.6257707885944995e-05,0.9032258064516129,0.8009049773755657,COMPLETE
194,128,0.5663264103705251,transform,4,128,0.0018607488065510076,3,mean,True,1.1046153535670867e-05,0.8387096774193549,0.8144796380090498,COMPLETE
195,32,0.5186024004411365,transform,4,128,0.001511041823689825,3,mean,True,0.0002610607063705164,0.8709677419354839,0.8144796380090498,COMPLETE
196,64,0.5891893907417591,voting,4,64,0.001365909569419764,4,mean,True,0.0007230958113074485,0.8064516129032258,0.6787330316742082,COMPLETE
197,128,0.630574828478173,concat,8,256,0.008246760560285544,3,add,True,3.985726953302529e-05,0.7741935483870968,0.8190045248868778,COMPLETE
198,64,0.6270056024534095,average,4,64,0.0006950624766929097,2,mean,True,0.0008190105902834901,0.8387096774193549,0.8461538461538461,COMPLETE
199,32,0.5545117710526704,transform,4,256,0.009297496361122582,3,mean,True,0.00031741597249211823,0.8709677419354839,0.8099547511312217,COMPLETE
200,128,0.5853299212398803,transform,8,128,0.0032917449740247173,4,add,True,5.399822155114914e-05,0.6451612903225806,0.48868778280542985,COMPLETE
201,64,0.6393396123909169,voting,4,256,0.0058504970460185645,4,add,True,5.138275966118071e-05,0.8387096774193549,0.751131221719457,COMPLETE
202,64,0.6313567040821134,voting,4,256,0.004772695683759588,4,add,True,8.083806239012987e-05,0.8709677419354839,0.8190045248868778,COMPLETE
203,64,0.6341713051578721,voting,4,256,0.0053445822818564415,4,add,True,4.485820228742609e-05,0.8387096774193549,0.7692307692307693,COMPLETE
204,64,0.6228536434684675,voting,4,256,0.00499071524338076,4,add,True,4.5585309455701534e-05,0.8709677419354839,0.8235294117647058,COMPLETE
205,64,0.570822758339385,voting,4,256,0.00035458679493060306,4,mean,True,3.542970598169913e-05,0.8064516129032258,0.8190045248868778,COMPLETE
206,64,0.5991714398254935,average,4,64,0.004040394662600179,2,add,True,2.9062521092753268e-05,0.8064516129032258,0.8416289592760181,COMPLETE
207,128,0.5423943747785221,transform,8,256,0.006972118075790424,2,mean,True,1.5039916955470839e-05,0.9032258064516129,0.8054298642533937,COMPLETE
208,32,0.6346143651073282,average,4,256,0.0029644547480619813,3,max,True,0.00046639456647313296,0.8709677419354839,0.8099547511312217,COMPLETE
209,64,0.6422832303509399,transform,4,64,0.0008650621730097802,4,add,True,6.192991051555914e-05,0.5806451612903226,0.5203619909502263,COMPLETE
210,128,0.6137417908870908,voting,8,256,0.006194911364626284,2,mean,True,4.9354165232664745e-05,0.9032258064516129,0.8280542986425339,COMPLETE
211,64,0.5537270523206957,transform,4,128,0.0026118852522151403,3,mean,True,1.432858209348188e-05,0.8709677419354839,0.8235294117647058,COMPLETE
212,64,0.5356393445786737,transform,4,128,0.002260863854536267,3,mean,True,1.2890295500426376e-05,0.8709677419354839,0.8371040723981901,COMPLETE
213,64,0.5746999742508111,transform,4,128,0.00029623747535086525,3,mean,True,1.8603960286107025e-05,0.8709677419354839,0.8235294117647058,COMPLETE
214,64,0.669562208211196,transform,4,128,0.002711342257699129,3,mean,True,1.5883224842659882e-05,0.9032258064516129,0.8099547511312217,COMPLETE
215,64,0.6078749146263542,transform,4,128,0.003043548284297364,3,mean,True,2.352146067862636e-05,0.9032258064516129,0.8099547511312217,COMPLETE
216,64,0.5469495049892344,concat,4,64,0.0010727527907720888,3,mean,True,1.3515160870141876e-05,0.8387096774193549,0.8416289592760181,COMPLETE
217,32,0.5604037028693877,transform,4,256,0.0012301763363215972,2,add,True,0.0005972587090653231,0.8064516129032258,0.8280542986425339,COMPLETE
218,128,0.5927634281090712,average,8,256,0.00753723093288149,4,mean,True,0.0006784791368965364,0.8709677419354839,0.7692307692307693,COMPLETE
219,64,0.5287066826093546,transform,4,128,0.004247984124941874,1,mean,True,0.0007615117749462473,0.8709677419354839,0.832579185520362,COMPLETE
220,128,0.6027041405675809,voting,4,64,0.0036675229115210295,3,add,True,9.511179535401533e-05,0.9032258064516129,0.7782805429864253,COMPLETE
221,64,0.5515946769041511,transform,4,128,0.0017168008332478103,3,mean,True,2.1310060387307694e-05,0.8709677419354839,0.7963800904977375,COMPLETE
222,64,0.5688141189060555,transform,4,128,0.0013569754444921088,3,mean,True,2.9067489991443438e-05,0.9032258064516129,0.8190045248868778,COMPLETE
223,64,0.5803283073830435,transform,4,128,0.001521294881678564,3,mean,True,3.283890002998861e-05,0.8709677419354839,0.7194570135746606,COMPLETE
224,64,0.5868072523794023,transform,4,128,0.003253854829928337,3,mean,True,2.684786724496518e-05,0.8709677419354839,0.7782805429864253,COMPLETE
225,64,0.5618934054494973,transform,4,256,0.0004299477045498035,3,mean,True,5.799818766204699e-05,0.9032258064516129,0.832579185520362,COMPLETE
226,32,0.5639943025180439,average,8,128,0.0011127314231100104,2,mean,True,2.3326426590152925e-05,0.8709677419354839,0.8371040723981901,COMPLETE
227,128,0.5980022256103174,transform,4,256,0.002107865282394338,3,max,True,0.000403802580102065,0.8387096774193549,0.7918552036199095,COMPLETE
228,64,0.5556313926254138,transform,4,64,0.008987483873321142,2,mean,True,1.6333307606796606e-05,0.9032258064516129,0.8280542986425339,COMPLETE
229,64,0.6502005323562601,average,8,256,0.0014490735738851338,4,add,True,1.9096486628734157e-05,0.8064516129032258,0.8235294117647058,COMPLETE
230,128,0.6374733878209904,voting,4,128,0.0027821789269226313,3,mean,True,2.5257355156287096e-05,0.8709677419354839,0.8054298642533937,COMPLETE
231,64,0.5821897391970525,voting,4,64,0.0032512886153481598,4,mean,True,1.720748934876573e-05,0.7741935483870968,0.7285067873303167,COMPLETE
232,64,0.5899014285363422,voting,4,64,0.0024837624635016967,2,mean,True,0.0009073987568049478,0.8387096774193549,0.8235294117647058,COMPLETE
233,64,0.5236658396362938,voting,4,64,0.0036939130776324357,4,mean,True,2.4495083906019934e-05,0.8064516129032258,0.6515837104072398,COMPLETE
234,64,0.5965953488554316,voting,4,64,0.0030661102178534336,4,mean,True,2.194449231071833e-05,0.8709677419354839,0.7737556561085973,COMPLETE
235,32,0.5768182169662894,transform,4,64,0.0012283439304341722,4,mean,True,1.9252853247285212e-05,0.9032258064516129,0.8371040723981901,COMPLETE
236,64,0.5860840342611204,voting,4,256,0.003427332177976845,4,add,True,7.06229166992039e-05,0.9032258064516129,0.832579185520362,COMPLETE
237,128,0.6274100197695637,transform,8,64,0.008250788190866203,3,mean,True,1.4873041052310812e-05,0.8709677419354839,0.7918552036199095,COMPLETE
238,64,0.5909894624537254,concat,4,256,0.009935057781633694,2,mean,True,0.0008305905940216182,0.9032258064516129,0.7601809954751131,COMPLETE
239,64,0.5953516827973225,average,4,256,0.004525811851840321,4,add,True,2.826276985022886e-05,0.8387096774193549,0.832579185520362,COMPLETE
240,128,0.6019853644377509,transform,8,64,0.005400956291374624,3,mean,True,0.0006937385444604877,0.8709677419354839,0.7828054298642534,COMPLETE
241,128,0.6052519471399779,transform,4,64,0.0022958943742670272,2,mean,True,1.2416212896060857e-05,0.9032258064516129,0.8144796380090498,COMPLETE
242,128,0.6000597528242418,transform,4,64,0.0028297596088162676,2,mean,True,1.5252813576440254e-05,0.8709677419354839,0.8416289592760181,COMPLETE
243,128,0.5944689153792038,transform,4,64,0.0005273682269063338,2,mean,True,1.06803128278085e-05,0.8709677419354839,0.8190045248868778,COMPLETE
244,128,0.6336455105473885,transform,4,64,0.0024532130024597157,2,mean,True,1.3153089377297709e-05,0.9032258064516129,0.832579185520362,COMPLETE
245,32,0.5829602947732515,transform,4,64,0.002680878821093428,2,mean,True,0.00020203215154698375,0.9354838709677419,0.8235294117647058,COMPLETE
246,32,0.5807760576219002,transform,4,128,0.002965090528386886,2,mean,True,0.00019910062700906808,0.9354838709677419,0.8009049773755657,COMPLETE
247,32,0.5785454495358906,transform,4,128,0.002653610760585009,2,mean,True,0.0001994446618801574,0.9032258064516129,0.8190045248868778,COMPLETE
248,32,0.5772802954198253,transform,4,128,0.0019333263797275389,2,add,True,0.00022453206896342996,0.6129032258064516,0.48868778280542985,COMPLETE
249,32,0.5454672731715545,transform,4,128,0.0006132692305079327,2,mean,True,0.0002848006340591716,0.8709677419354839,0.8280542986425339,COMPLETE
250,32,0.5835421717813053,transform,8,128,0.0028934176481173715,2,max,True,0.0002499116454215603,0.7741935483870968,0.7330316742081447,COMPLETE
251,32,0.5724023037616495,transform,4,128,0.0009554017070595827,2,add,True,4.112803055164391e-05,0.7419354838709677,0.6425339366515838,COMPLETE
252,32,0.5145011835164596,transform,4,256,0.00751832328881625,2,mean,True,0.0007729052271250686,0.9032258064516129,0.8144796380090498,COMPLETE
253,32,0.5836098984153865,average,4,256,0.0040004498929553794,3,mean,True,0.00017081622435079726,0.9032258064516129,0.8280542986425339,COMPLETE
254,32,0.5381540046767559,transform,8,128,0.002999872401843959,2,mean,True,0.0001837624514338165,0.9032258064516129,0.7873303167420814,COMPLETE
255,32,0.6172585552296723,transform,4,256,0.0013232809218235633,3,add,True,0.00022858968631551022,0.8064516129032258,0.8190045248868778,COMPLETE
256,32,0.6423860184942854,average,4,256,0.004912473722787759,2,mean,True,0.00020382928858005866,0.9032258064516129,0.8144796380090498,COMPLETE
257,32,0.6238330544520329,transform,8,128,0.0034339610485357103,3,mean,True,0.00014730425999609365,0.9032258064516129,0.8009049773755657,COMPLETE
258,32,0.628957246491267,transform,4,256,0.00847895101997209,2,add,True,0.00016263621931394335,0.8709677419354839,0.7782805429864253,COMPLETE
259,64,0.6549724855547719,concat,4,256,0.0025964337077937355,3,mean,True,0.0009002597469265648,0.9032258064516129,0.8009049773755657,COMPLETE
260,128,0.5585727951501888,transform,4,128,0.0015423666806104004,2,mean,True,5.42458795343253e-05,0.8709677419354839,0.8461538461538461,COMPLETE
261,64,0.6392276501794663,average,8,256,0.0007872805514621541,3,add,True,6.209229828879551e-05,0.9032258064516129,0.8144796380090498,COMPLETE
262,32,0.5671034796842157,transform,4,256,0.005788501356783455,2,mean,True,0.0006307622057353325,0.9032258064516129,0.7918552036199095,COMPLETE
263,64,0.5746592471541202,transform,4,128,0.006921453363433871,3,max,True,1.1648936240682286e-05,0.8387096774193549,0.7149321266968326,COMPLETE
264,128,0.6079214893062973,average,4,256,0.0039055451933982374,2,mean,True,3.331026724498243e-05,0.9032258064516129,0.7963800904977375,COMPLETE
265,64,0.6471063289243236,transform,8,64,0.003178530359473641,3,add,True,0.00033303481568893725,0.5161290322580645,0.48868778280542985,COMPLETE
266,32,0.580219514730241,transform,4,256,0.007736612834230767,2,mean,True,0.00010721947336270884,0.9032258064516129,0.8280542986425339,COMPLETE
267,128,0.5319481662485921,transform,4,128,0.0027828450097685206,3,mean,True,2.687664501642564e-05,0.9032258064516129,0.8416289592760181,COMPLETE
268,64,0.5871202419384791,average,8,64,0.0011658315203589844,2,add,True,4.5942109164339726e-05,0.8064516129032258,0.8144796380090498,COMPLETE
269,128,0.5204706306554401,concat,4,256,0.00354314354668848,3,mean,True,0.0007360239207549456,0.9032258064516129,0.8099547511312217,COMPLETE
270,64,0.5506731038017525,transform,4,256,0.006316532219502659,2,mean,True,0.00013777102855256907,0.8709677419354839,0.8009049773755657,COMPLETE
271,32,0.6349981281727431,transform,4,128,0.004429900762462954,3,add,True,0.0005481273344338147,0.6774193548387096,0.48868778280542985,COMPLETE
272,64,0.6307607785823333,voting,8,64,0.002467363511650989,2,mean,True,0.0003823565620541317,0.8387096774193549,0.7737556561085973,COMPLETE
273,128,0.5267125232749867,average,4,256,0.0022388022190370145,4,mean,True,3.791832603686597e-05,0.9032258064516129,0.7737556561085973,COMPLETE
274,64,0.6205711828505756,transform,4,128,0.005035290433616863,3,max,True,7.368425715743706e-05,0.5806451612903226,0.5429864253393665,COMPLETE
275,32,0.6627704908007382,transform,4,256,0.0014133354628879523,2,mean,True,0.0004357594921753668,0.9032258064516129,0.8235294117647058,COMPLETE
276,128,0.5421105109529122,transform,8,64,0.009149061986320588,3,add,True,0.00027060187406551905,0.6129032258064516,0.497737556561086,COMPLETE
277,64,0.61280276882648,voting,4,256,0.0016624165368239834,1,mean,True,0.0009887887878602065,0.8387096774193549,0.8416289592760181,COMPLETE
278,128,0.5811430821360093,average,4,64,0.0032470522056949535,4,mean,True,0.0008491852675420248,0.8709677419354839,0.8371040723981901,COMPLETE
279,64,0.5871978764993878,transform,8,128,0.0010461036531278166,2,add,True,3.057134921904123e-05,0.6129032258064516,0.48868778280542985,COMPLETE
280,32,0.6255291790715847,transform,4,256,0.0027251046131957076,3,mean,True,5.160707288168861e-05,0.9032258064516129,0.7873303167420814,COMPLETE
281,64,0.6043524807691145,average,4,256,0.0036837734247212495,2,mean,True,2.508420029971706e-05,0.8709677419354839,0.8416289592760181,COMPLETE
282,128,0.6369418012274047,concat,4,64,0.0029676203249051456,4,add,True,1.3774494072156306e-05,0.8709677419354839,0.8506787330316742,COMPLETE
283,32,0.6438266907084069,voting,8,128,0.001281024283404872,2,mean,True,8.656245463395997e-05,0.9032258064516129,0.8416289592760181,COMPLETE
284,64,0.6103572763422255,transform,4,256,0.004172216664382265,3,mean,True,0.0003040766076173926,0.9032258064516129,0.8190045248868778,COMPLETE
285,128,0.5920423615141183,transform,4,64,0.0003732433932224711,2,add,True,0.00018273207460963692,0.5806451612903226,0.48868778280542985,COMPLETE
286,64,0.6302608659643671,transform,4,256,0.005514056226662385,3,mean,True,6.740699179477978e-05,0.8709677419354839,0.8280542986425339,COMPLETE
287,32,0.5722558573462453,average,8,128,0.007396168532435477,4,max,True,0.0006954271776994812,0.9032258064516129,0.8144796380090498,COMPLETE
288,128,0.5981122018897278,voting,4,256,0.0003072291916720374,2,mean,True,5.658546158142086e-05,0.8709677419354839,0.8190045248868778,COMPLETE
289,64,0.6168892622484342,transform,4,64,0.00012222124369847687,3,add,True,0.0008191290565721927,0.5161290322580645,0.45248868778280543,COMPLETE
290,64,0.6403654521506515,transform,4,256,0.008077813331206328,2,mean,True,2.1469868523659297e-05,0.9032258064516129,0.8144796380090498,COMPLETE
291,32,0.5641840187638197,average,8,128,0.00026112796238681325,3,mean,True,0.0006457695004864253,0.8387096774193549,0.8280542986425339,COMPLETE
292,128,0.582428522176076,transform,4,64,0.006705624986626498,4,mean,True,0.0002119946467579493,0.8709677419354839,0.8099547511312217,COMPLETE
293,64,0.6025267986708204,voting,4,256,0.00048553389425656985,2,add,True,2.724051318078582e-05,0.8709677419354839,0.7647058823529411,COMPLETE
294,128,0.6342884906019932,transform,8,256,0.0006896784405464508,3,mean,True,0.000764731814886569,0.8709677419354839,0.8280542986425339,COMPLETE
295,32,0.5759986197335516,transform,4,128,0.004602749198465759,2,mean,True,0.0003541714670910215,0.9032258064516129,0.8371040723981901,COMPLETE
296,64,0.5343571240030378,concat,4,64,0.008974068185896062,2,add,True,0.00012498050362908092,0.8709677419354839,0.8054298642533937,COMPLETE
297,128,0.5168034383571201,average,4,256,0.002032367108799337,3,mean,True,1.6940232788393603e-05,0.9032258064516129,0.8371040723981901,COMPLETE
298,64,0.5227651212189403,transform,8,128,0.0031708674368082328,4,mean,True,4.572030241901974e-05,0.9032258064516129,0.8190045248868778,COMPLETE
299,32,0.5896554091561982,transform,4,64,0.0035171453387146186,3,add,True,0.0005012593626836306,0.5806451612903226,0.48868778280542985,COMPLETE
300,64,0.606691122588712,voting,4,256,0.0009111480001337086,3,max,True,0.00024515047712400434,0.8709677419354839,0.7601809954751131,COMPLETE
301,128,0.5932645980540868,transform,4,256,0.00016483410406619898,2,mean,True,0.0005966796039346306,0.8387096774193549,0.8190045248868778,COMPLETE
302,64,0.5572728831051228,average,8,64,0.0029077874425015777,3,mean,True,4.2197129551525435e-05,,,FAIL
303,64,0.5844538303662148,average,8,64,0.002918209710162082,4,mean,True,2.4648353947601953e-05,0.8709677419354839,0.832579185520362,COMPLETE
304,32,0.5576073075602179,transform,4,128,0.005960767378945318,3,add,True,0.0009080923601063956,0.8709677419354839,0.8280542986425339,COMPLETE
305,128,0.5110265434690878,transform,4,256,0.0023835220627481026,2,mean,True,4.9427511115624325e-05,0.8709677419354839,0.8190045248868778,COMPLETE
306,64,0.5482479161244778,voting,4,256,0.0039039548025555943,2,mean,True,1.1450573018764224e-05,0.8387096774193549,0.8190045248868778,COMPLETE
307,128,0.6004132457273562,average,8,64,0.005243587244220799,4,add,True,4.160314694998751e-05,0.8709677419354839,0.8144796380090498,COMPLETE
308,32,0.6255820773069395,transform,4,128,0.0026401288528265067,3,mean,True,6.0132248067231436e-05,0.9032258064516129,0.7149321266968326,COMPLETE
309,64,0.5791548859875238,transform,4,256,0.0014364978770269167,2,mean,True,3.0028887229945746e-05,0.9032258064516129,0.8099547511312217,COMPLETE
310,64,0.568750806061085,concat,8,64,0.008256615850381255,3,mean,True,0.0001970769762881257,0.8387096774193549,0.8054298642533937,COMPLETE
311,128,0.6513415747324408,transform,4,256,0.0011203507078821125,2,add,True,3.348010136664492e-05,0.8064516129032258,0.7873303167420814,COMPLETE
312,32,0.620273852790963,voting,4,128,0.004319253521600424,3,mean,True,1.486482598984565e-05,0.8709677419354839,0.7692307692307693,COMPLETE
